index,author,date,genre,lhs,match,rhs,gerund,verb_type,func,det,generation,gender,age
13489,TJ1,1652,prose,"arly and by order ? As if prudence were no gift of Gods spirit , as if helps in Government , and the", ordering ,spirituall matters were none of those graces which Christ when he ascended up on high gave unto Men ,VG,lex,scomp,the,G1,M,39
1851,BRB2,1659,letters," to visit Solomon , was put almost into an Extasie , by the sight of his , though Wise , yet Human ,", Ordering ,of things ; And if the Angels themselves ( as St. Peter informs us ) desire to look into the mysteri,NG,lex,of,bare,G2,M,32
55914,FT1,1660,prose,"sword , Psal. 17 .13 . the wicked which is thy sword , they shall do no hurt as long as God hath the", ordering ,"of them . A pregnant experiment hereof we have in ( the , call it , rod or sword of ) our late Civil",NG,lex,object,the,G1,M,52
52233,FJ2,1664,prose,"sently withdraw the fire . O my Soul , bless and adore this God of Wisdom ! who himself will see the", ordering ,"of all thine Afflictions , and not trust it in the hands of Men or Angels ! CHAP. XXIX . Things in t",NG,lex,object,the,G2,M,37
52227,FJ2,1664,prose,"cried out to his friend Austin , at the very stake , He is come , he is come . 4 . In appointing and", ordering ,"the several kinds of afflictions to several Saints ; and allotting to every one , that very Afflicti",VG,lex,in,bare,G2,M,37
36438,BRB2,1648,prose,", but barely to vindicate us , and finds a ſufficient defence in its being neceſſary unto ours . The", owning ,"of Repentance has ſo much of Penance in it , that there is not any Grace more indiſpos'd to a perver",NG,lex,subject,the,G2,M,21
5400,SG2,1672,prose,"derstanding , Prudence and Wisdom ) : Wisdom in general is a right understanding of things , and the", ordering ,our selves and actions sutable to that understanding . It appears chiefly in these three acts : 1 . ,VG,lex,scomp,the,G2,M,45
5407,SG2,1672,prose,"n our actions and undertakings ; and this is called Understanding . 3 . In suiting and fitting , and", ordering ,"the most proper means , as may be best for the attaining our ends ; and this is called Prudence , wh",VG,lex,in,bare,G2,M,45
47997,DJ2,1668,prose,", and much the noblest , except we conceive nothing to be action till they come to blows ; as if the", painting ,of the Heroes mind were not more properly the Poets work then the strength of his body . Nor does th,NG,lex,subject,the,G2,M,37
41965,BJ2,1674,prose,"fore - seen , but permitted . 3 . Yet so , that God will have the timing , proceeding , bounding and", ordering ,"thereof , at his dispose : Surely the wrath of man shall praise thee , and the remainder of wrath sh",NG,lex,object,the,G2,M,46
86263,BRG2,1677,prose,and that be not recruited from within . These being some of the most essential things for the Well -, ordering ,"of Garisons , I shall defer the enumerating of the rest , till I come to that Chapter which treats o",NG,lex,for,the,G2,M,56
66827,MJ1,1649,prose,"d many of the People , as they went by unarm'd , and in a peaceable manner , whereof some dy'd . The", passing ,"by of a multitude , though neither to Saint Georges Feast , nor to a Tilting , certainly of it self ",NG,lex,subject,the,G1,M,41
86304,BRG2,1677,prose,", lest if he or they should escape , the prejudice and danger be great . I earnestly recommended the", ordering ,"the daily marches of any Army , in such manner , as alwayes to come early to the place you will Camp",VG,lex,object,the,G2,M,56
3965,DJ2,1683,prose,"Monarchy : and that's the thing he would obliquely slur upon us . Yet on these Premisses , he is for", ordering ,"my Lord Chief Justice , to grant out Warrants against all those who have applauded the Duke of Guise",VG,lex,for,bare,G2,M,52
41507,BJ2,1685,prose,"at whole Law in which this Seventh - day - sabbath is placed , was given for the bounding and better", ordering ,"of them in their Church - state for their time , till the Messias should : come and put by a better ",NG,lex,for,the,G2,M,57
1224,BRB2,1659,letters,"a pretious Ointment , which God having reserv'd to be imployed in his owne Service ; with that , the", Perfuming ,"of their friends was Criminall and Sacrilegious : So there are regulated degrees of Love , which 'ti",NG,lex,subject,the,G2,M,32
21383,PW1,1628,prose,"lesse practise . Much is the time , that many spend betweene the Combe and the Glasse , in Viewing ,", Ordering ,", Platting , Frouncing , Poudring_ and curling of these goodly Eare - iewels , or else in dallying ,",NG,lex,in,bare,G1,M,28
21375,PW1,1628,prose," those Peerelesse , Precious , Rich , and mo_ning Howers , which diuers spend from day , to day , in", Ordring ,", Dressing , Combing , Poudring , Platting , ( nay , Curling , and Crisping ) of their Haire , and L",NG,lex,in,bare,G1,M,28
21204,PW1,1628,prose,"g , but our finall ruine . For if wee still goe on in sinne , in despite of all Gods Iudgements , or", ouercomming ,"F_uours : God will , he must , proceed in wrath , and vengeance : so that though Moses , Daniel , No",VG,lex,of,bare,G1,M,28
20697,PW1,1626,prose,"ition : and you cannot annex any condition at all vnto them , without a manifest contradiction , and", ouerturning ,"of the promises . For example , to instance in some of them . The righteous shall neuer be remoued ,",NG,lex,other_prep,a,G1,M,26
106924,TJ1,1661,prose,"nd Christian magnanimity , he may the better assist his people in the bearing of their crosses , and", overcoming ,"their difficulties . He that is holy , let him be holy still , and still more holy , and never think",VG,lex,in,bare,G1,M,48
52984,FJ2,1685,prose,", to resist a suitable temptation , to suffer the loss of all for Christ , that there is no hope for", overcoming ,"them . For ( 1 ) God can and doth make difficult things easie to his people , who work in the streng",VG,lex,for,bare,G2,M,58
52520,FJ2,1677,prose,"ebuked thy disease ? of ( as one very aptly expresses it ) restrained the humours of thy body , from", overflowing ,"and drowning thy life ? for when they are let out in a sickness , they would overflow and drown it ,",VG,lex,other_prep,bare,G2,M,50
2905,BRB2,1675,prose,"y , That this Objection is grounded either upon a mistake of the design of this Letter , or upon the", overlooking ,"of what is suppos'd in it . For I do not pretend , that the Considerations hitherto alledg'd should ",NG,lex,other_prep,the,G2,M,48
111759,TJ2,1683,prose,"e Lord , that we should not be condemned with the world . But when we are judged ; that is , when by", neglecting ,"thus to judge our selves we provoke God to judge us ; we are chastened of the Lord , that we should ",VG,lex,by,bare,G2,M,53
60384,HP1,1643,prose,"o this people in example also . They on the sense of those calamities under which they suffered , by", nourishing ,"an intestine warre in their own bowels , had fallen upon the like attonement : and for the keeping o",VG,lex,by,bare,G1,M,44
67105,MJ1,1649,prose,"east meant them . After this he againe relapses into the praise of his patience at Hull , and by his", overtalking ,"of it , seems to doubt either his own conscience , or the hardness of other mens beleif . To me , th",NG,lex,by,poss,G1,M,41
92361,PT2,1655,prose,", as is and must be confessed by all who place the object of Reprobation in massâ corruptâ . For the", overthrowing ,of which tenent ( in all the Sublapsarians ) Dr. Twisse himself does thus argue . Si Deus non potuit,NG,lex,for,the,G2,M,33
12462,FG2,1657,letters,rs hand ; be not darkened in the Elementaries ? And whether or no the wisdom of God doth not see the, overthrowing ,"of Kingdoms , and the changing of times , and the Kingdom where there is no end ? And whether or no ",NG,lex,object,the,G2,M,33
82589,BRG2,1662,prose,imerick a severe one . The Corporations of Ireland that P. W. mentions were so notoriously guilty in, overthrowing ,"the foundation of that peace wrested from His Majesty , that it seems strange how any one can be fou",VG,lex,in,bare,G2,M,41
101842,TJ2,1666,prose,"-fathers ? And in what Age was this done ? For if it be reasonable to demand of us , in order to the", overthrowing ,"of his Demonstration , to assign the particular Age wherein the Latin Church conspired to change the",NG,lex,other_prep,the,G2,M,36
86316,BRG2,1677,prose,"ve not Tents , and must Hutt , or lie open , 'tis more than odds , you do the latter . The danger of", overthrowing ,"the Cannon or Wagons in the dark , which may also happen in such places , as it may stop the whole m",VG,lex,of,bare,G2,M,56
13215,PW1,1659,prose,"nd violence of such desperate persons as must he imployed in so horrid and unnatural an act , as the", overthrowing ,"of a Parliament by force , which is the support and preservation of them . All which being duly cons",NG,lex,other_prep,the,G1,M,59
39528,BJ2,1672,prose,"ed already , receive such persons as differ upon the point of Water - baptism : For the doing or not", doing ,"of that , neither maketh nor marreth , the bowels or foundation of Church communion . Object . But t",NG,light,for,the,G2,M,44
21301,PW1,1628,prose,"es men to pole their Heads , and not to suffer th_ir Haire to grow long , least the nourishing , and", perfuming ,"of their Haire , should be a meanes to inflame their lusts , and to illaqueate , or inamour Women wi",NG,lex,subject,the,G1,M,28
311,FG2,1672,prose," all men as they would have all men do to them , this perfect Law of Liberty , looking into it , and", doing ,"of it , will bring them to do unto all as they would have all do unto them . So look upon all Christ",NG,light,subject,bare,G2,M,48
292,FG2,1672,prose," be set up in a year , or what Religion or Worship he may be forced to conform to , or suffer in not", doing ,"of it . So happy are they that are in the Religion that cometh down from above , and in the Worship ",NG,light,in,bare,G2,M,48
329,FG2,1672,prose,"Person , and is free , and is to be obeyed , and doth freely , and keeps freely ; and in obeying and", doing ,"of it God is honoured in every heart , the Just and Holy God , by his just and holy Principle in man",NG,light,in,bare,G2,M,48
5548,SG2,1672,prose," the Earth ? c. Didst thou then lend me an helping - Head how to do it , or an helping - Hand in the", doing ,"of it ? Surely No , I did all my self . Those innumerable Beings which are on Earth , and in the Oce",NG,light,in,the,G2,M,45
110083,MJ1,1643,prose,"him that complains him . Yet wisdom and charity waighing Gods own institution , would think that the", pining ,"of a sad spirit wedded to lonelines should deserve to be free'd , aswell as the impatience of a sens",NG,lex,subject,the,G1,M,35
96118,PW1,1659,prose,"nd violence of such desperate persons as must be employed in so horrid and unnatural an act , as the", overthrowing ,"of a Parliament by force , which is the support and preservation of them . All which being duly cons",NG,lex,other_prep,the,G1,M,59
83880,BRG2,1662,letters,nd therefore shall make no inquiry here into the usuall wayes of securing acquisitions either by out, numbring ,"the Natives , by introducing conformity of Lawes , Language , Habit , Custome , Religion , by interc",VG,lex,by,bare,G2,M,41
31575,BRB2,1690,prose," all , but in a greater latitude , for the knowledge we have of any matter of Fact , which , without", owing ,"it to Ratiocination , either we acquire by the Immediate Teſtimony of our Own Senſes and other Facul",VG,lex,other_prep,bare,G2,M,63
55573,FT1,1647,prose,"e his commands . This confession being made by us , what he enjoynes he will enable us to doe . Mans", owning ,"his weaknesse , is the onely Stock for God thereon to graft the grace of his assistance . MEDITATION",VG,lex,subject,poss,G1,M,39
48135,DJ2,1668,prose,"ht disposing of them ? For the due choice of your words expresses your sence naturally , and the due", placing ,"them adapts the rhyme to it . If you object that one verse may be made for the sake of another , tho",VG,lex,subject,the,G2,M,37
53548,FG2,1653,letters,"he newness of the spirit , and not in the oldness of the Letter . And whereas we are accused for not", owning ,"Magistracy ; justice we own for conscience fake ; for that which is in the conscience , loves equity",VG,lex,for,bare,G2,M,29
42563,BJ2,1656,prose,they are wickedly deluded who own him no otherwise but as he was before the world was : For in their, owning ,"of him thus and no otherwise , they do directly deny him to be come in the flesh , and are of that A",NG,lex,in,poss,G2,M,28
42516,BJ2,1656,prose,"he Father , and I was with him before the world was . Now the Jews did put him to death for his thus", owning ,"his own , That is , for not denying of his Sonship , but making himself equal with God ; therefore d",VG,lex,for,poss,G2,M,28
82630,BRG2,1662,prose,"ofession of duty , but a making of it good , and putting it in practise . Here is not onely an early", owning ,"of his Majesties Authority , but an owning it when he was devested from the actual exercize of it , ",NG,lex,scomp,a,G2,M,41
82631,BRG2,1662,prose,", and putting it in practise . Here is not onely an early owning of his Majesties Authority , but an", owning ,"it when he was devested from the actual exercize of it , and that too ( as to Ireland ) by the Irish",VG,lex,scomp,a,G2,M,41
82570,BRG2,1662,prose," were so directed , I answer , No consequence of their suffering could be so great , as the guilt of", owning ,"the RVMP by the twice before mentioned Titles . The single Advocate of the Irish Papists , viz. P. W",VG,lex,of,bare,G2,M,41
82744,BRG2,1662,prose,"ng of any Oath which by Law is not warranted , is a violation of the Laws : But they are so far from", owning ,"these their Crimes , that they swear they will not seek or receive directly or indirectly any pardon",VG,lex,other_prep,bare,G2,M,41
41006,BJ2,1663,prose,"one time , and another at another ; a meer mane invention and institution , which God is so far from", owning ,"of , that he expresly forbids it , with any other such like , and that by manyfold sayings in his mo",NG,lex,other_prep,bare,G2,M,35
358,FG2,1672,prose,"es , which would lead them to obey it : And all the good Neighbourhood in the whole Universe is , by", obeying ,"the Principle of God in them to do the Royal Law of God , whereby they love God above all , and thei",VG,lex,by,bare,G2,M,48
41698,BJ2,1685,prose,d . His submitting to Jewish Purifications . His acknowledging of himself a Pharisee . His implicite, owning ,"of Ananias for High Priest after Christ was risen from the dead , Acts 16 . 1 , 2 , 3 . chap . 18 . ",NG,lex,subject,poss,G2,M,57
100688,DJ2,1698,prose,"he cause , that all the rest sate down content with silent Poverty , rather than endure the Shame of", owning ,"it unprofitably . LXX . The same Year , the Tiber being swell'd by the continual fall of Rains , ove",VG,lex,of,bare,G2,M,67
105483,TJ1,1664,prose,for so Pope Alexander the first promis'd and commanded the Priests to use it for the sanctifying and, pacifying ,"the people , and driving away the snares of the Devil : And to this , it were well if the Exorcist w",VG,lex,for,the,G1,M,51
36366,BRB2,1648,prose,"re uſeleſs ; that being juſtly enough appliable to Oaths in Apothegms , which is uſually believ'd in", painting ,"of Faces , That Beauties need it not , and deformed Women look but ridiculouſly for it . Fools ( ſay",NG,lex,in,bare,G2,M,21
105411,TJ1,1664,prose," and observation , that's your rule . We hope we shall not need to say any more in this affair : The", pointing ,"out this rock may be warning enough to them that would not suffer shipwrack , to decline the danger ",VG,lex,subject,the,G1,M,51
39308,BJ2,1672,prose,"the Lord made Heaven and Earth , the Sea , and all that in them is ; also that after the time of the", making ,"thereof , be disposed of it to the children of men , with a preserve thereof for the children of God",NG,light,of,the,G2,M,44
60317,HP1,1654,prose," matter they have marred the sense . For what need such large faculties as Tekelius bragged of , for", pardoning ,"fornication or Adultery , for the deflowring of a Virgin , or lying with another mans wife , which e",VG,lex,for,bare,G1,M,55
42385,BJ2,1656,prose,"hes of thy grace wil be more advanced , thy Mercy and goodness will more shine , and be magnified in", pardoning ,"me who am guiltie of great iniquitie , than if thou pardonest many others who have not committed suc",VG,lex,in,bare,G2,M,28
51869,FJ2,1664,prose," in thy mouth . Mayst not thou say , that he hath gone to as high an extent and degree of Mercy , in", pardoning ,"thee , as ever he did in any ? Oh my God , who is like unto thee ! that pardonest Iniquity , Transgr",VG,lex,in,bare,G2,M,37
93775,PT2,1688,letters," no where forbid , or do only forbid what God does no where command us , There we must obey God , by", obeying ,Man : there being no other way of paying God our Obedience in such a Case . For there our Governour ,VG,lex,by,bare,G2,M,66
2553,BRB2,1675,prose,epting the greatest and most absolute Monarchs themselves . I will not give Examples of his Power of, Pardoning ,"or Remitting Penalties , which is but a relaxing of his own Right ; but will rather give an instance",VG,lex,of,bare,G2,M,48
117263,PW1,1647,prose,s Maxwell gave him for the Office of the Clark of the Court of Wards 1000. 4 . Sir W. Withypoole for, pardoning ,"his burning in the Hand 500. 5 . The E. of Cork at his departure , preſented your Servant as a meere",VG,lex,for,bare,G1,M,47
116780,PT2,1657,prose,"mpreſbyter , and again a mere Pigmee , I will not contradict him in every one of his Aſſertions , by", obſerving ,more of his Epiſtles then a poor Sympresbyter may well deſerve . It was not poſſible for me to have ,VG,lex,by,bare,G2,M,35
39901,BJ2,1666,prose,"ose that must be glorified with Christ in another world , Must be called by him here . Called to the", partaking ,"of a share in his word and righteousness , and to the comforts & first-fruits of his Spirit , and to",NG,lex,other_prep,the,G2,M,38
40187,BJ2,1666,prose,"h my Soul was visited before ; and after that , I have been usually very well and comfortable in the", partaking ,"of that blessed Ordinance , and have I trust therein discerned the Lords Body as broken for my sins ",NG,lex,in,the,G2,M,38
42177,BJ2,1674,prose,"r both in the Knowledge , Faith , Light , and sweetness of Jesus Christ , and may also attain to the", partaking ,"of the holy Ghost ; yea , and by the very operation of these things also , escape the Polutions of t",NG,lex,other_prep,the,G2,M,46
53463,FG2,1663,prose,"s called a Heave - offering , and a Shake - offering , and a Wave - offering ? And did not Chriſt by", offering ,"up himſelf once for all the Off_rings , end all ? Not onely the Offerings of Bulls and Goats , but t",VG,lex,by,bare,G2,M,39
96067,PW1,1645,prose,"8 , 1_ . c. 6 . 6 . 7 . 8: assert ? Whether Ministers upon the selfe same grounds and pretences ( of", partaking ,"of other mens sins , of being guilty of their damnations , of not giving holy things to Dogges and c",NG,lex,of,bare,G1,M,45
113389,HP1,1647,prose," . And as for that particular Canon which requires theſe offerings , it is but an exemplification or", particularizing ,"of that which is more generally preſcribed by S. Paul , Gal. 6 . 6 . where he enjoyneth him that is ",NG,lex,scomp,a,G1,M,48
3620,HP1,1647,prose," . And as for that particular Canon which requires these Offerings , it is but an exemplification or", particularizing ,"of that which is more generally prescribed by S. Paul , Gal. 6 .6. where he enjoyneth him that is ta",NG,lex,scomp,a,G1,M,48
118391,PW1,1650,letters,"ll and uncertain : viz. For his ſeditious writings and practices againſt the common-wealth , without", particularizing ,"what theſe writings or practices are ; or when or where publiſhed , committed , or by whom or in wha",VG,lex,other_prep,bare,G1,M,50
110064,MJ1,1643,prose,"stak'n for his expected solace , without suffering charity to step in and doe a confest good work of", parting ,"those whom nothing holds together , but this of Gods joyning , falsly suppos'd against the expresse ",VG,lex,of,bare,G1,M,35
11865,HP1,1643,letters, not be dissolved but by Act of Parliament . You well remember in what Condition things stood at the, passing ,"that Law , two Armies in the Bowells of the Kingdome at 800001 . the Moneth , so much to be raised f",VG,lex,temp,the,G1,M,44
67029,MJ1,1649,prose,"er a new King what freedom they had before ) then that negative voice so contended for , to deny the", passing ,"of any Law which the Commons choose , is both against the Oath of his Coronation , and his Kingly Of",NG,lex,object,the,G1,M,41
66892,MJ1,1649,prose,and Conscience grant them ; for to that end he affirms to have don it . But wheras he attributes the, passing ,"of them to his own act of grace and willingness , as his manner is to make vertues of his necessitie",NG,lex,object,the,G1,M,41
55857,FT1,1660,prose,"parent Glasses are substituted in their room , all things are become obvious to your Intuition . The", possessing ,"of superfluous Wealth , sometimes doth hinder our clear apprehensions of matters ; like a Pearl in t",NG,lex,subject,the,G1,M,52
67192,MJ1,1649,prose,"ce , the ruin both of Church and State , which was the recovery and the saving of them both . To the", passing ,"of those Bills against Bishops , how is it likely that the House of Peers gave so hardly thir consen",NG,lex,other_prep,the,G1,M,41
66905,MJ1,1649,prose," meer passive Instrument , was then visible eev'n to most of those Men who now will see nothing . At", passing ,of the former Act he himself conceal'd not his unwillingness ; and testifying a general dislike of t,NG,lex,temp,bare,G1,M,41
66879,MJ1,1649,prose,"k'n him to that , as he alleges for himself , or if they had , they cleere him onely for the time of", passing ,"them , not for what ever thoughts might come after into his mind . Former actions of improvidence or",VG,lex,of,bare,G1,M,41
57677,HP1,1660,prose,"at a secret , for fear the Princesse Dowager on the hearing of it , either before , or on the day of", passing ,"Sentence , should make her appearance in the Court : For ( saith he ) if the noble Lady Katherine sh",VG,lex,of,bare,G1,M,61
107025,TJ1,1661,prose,e can in that season ; to pray for pardon and acceptance ; but you have nothing to do to meddle with, passing ,"final sentences ; neither cast him down in despair , nor raise him up to vain and unreasonable confi",VG,lex,other_prep,bare,G1,M,48
100290,DJ2,1698,prose,"llence and Distinction : Others , that of Mother of her Country : And many of them were likewise for", passing ,"a Decree , that to the Name of Caesar , should be added the Son of Iulia . But Tiberius replied to a",VG,lex,for,bare,G2,M,67
5660,SG2,1672,prose,"tions of the Earth ? declare , if thou hast understanding , Job 38 .4. Thou wast far enough off from", giving ,"any help ; so he may say to Angels , Where were ye when I stretched out the Heavens ? declare , if y",VG,light,other_prep,bare,G2,M,45
5438,SG2,1672,prose," . ) like our God , 1 Sam. 2.2. 4 . God is incomparable in his Justice : Justice in general , is the", giving ,"every one their due . In God it is that Attribute , whereby he disposeth all things according to the",VG,light,scomp,the,G2,M,45
105444,TJ1,1664,prose,"us Perez de Valentia , and in Ferdinand QQuirinus de Salazar , who affirms , That the Virgin Mary by", offering ,"up Christ to God the Father , was worthy to have ( after a certain manner ) that the whole salvation",VG,lex,by,bare,G1,M,51
39408,BJ2,1672,prose,"the former conversation , which is corrupt according to the deceitfull lusts ; Lying , Anger , Sin ,", giving ,"place to the Divel , corrupt communication , all bitterness , wrath , clamor , evil speaking , with ",VG,light,other,bare,G2,M,44
59740,HP1,1658,prose,"nfortunate Crown , he found a ſtronger oppoſition in the Parliament of that Kingdom alſo , about the", paſsing ,"of that Act of Ratification , then he had reaſon to expect : But carried it at laſt by a far major p",NG,lex,other_prep,the,G1,M,59
59737,HP1,1658,prose," buſineſſe which was to be acted leiſurely and by degrees , not all at once , he firſt reſolved upon", paſſing ,"of an Act of Ratification of all that had been done by his Father , and then to go in hand with the ",NG,lex,other_prep,bare,G1,M,59
60033,HP1,1658,prose," Pembroke , Salisbury , and Bullingbrook , the Lords North , Gray and Brewes , ) were preſent at the", paſſing ,"of the ſentence of his condemnation . Which being paſt , he was brought unto the Scaffold on Tower -",NG,lex,temp,the,G1,M,59
59853,HP1,1658,prose,"at he might loſe both his ſtrength in Parliament , and his power with the People , they extorted the", paſſing ,"of two Acts , the one for taking away the Biſhops Votes and place in the Houſe of Peers , the other ",NG,lex,object,the,G1,M,59
119804,FJ2,1668,prose,"fain know , how thou canst [ ... ] close up thy life more honourably , or more comfortably , then by", offering ,"it up in defence of the precious truths of Christ , against his bold and blaspheming enemy ? the ver",VG,lex,by,bare,G2,M,41
5999,SG2,1672,prose,"shew us the Father , and it sufficeth , Joh . 10.8. and David tells us , that he is fully pleased in", having ,"God for his portion , Psal. 14.5 , 6 . Give any man both that which he would have , and that which h",VG,have,in,bare,G2,M,45
5909,SG2,1672,prose," God , the incomparable God ( though the more excellent he is , the more cause they have of joy , in", having ,"so rich a portion , yet ) instead of loving , have loathed themselves , and instead of admiring , ha",VG,have,in,bare,G2,M,45
6053,SG2,1672,prose,"e is the Heaven of Heavens , Psal. 16 . ult . the safest refuge . O Friend , what dost thou think of", having ,this God for thy portion ? Is it not worth the while to have this God for thy God ? wilt thou not sa,VG,have,of,bare,G2,M,45
6057,SG2,1672,prose,"re , and fits the desire of the rational creature . O Reader , I say again , what dost thou think of", having ,"this incomparable God for thy God ? Surely by this time thy heart may well melt into astonishment , ",VG,have,of,bare,G2,M,45
112710,FT1,1660,prose,"ties , has alſo had the happineſſe to lead us thus far through the Wilderneſs of Confuſion , without", Paſſing ,the Red Sea of Blood . And becauſe the Enemies of the Publick Peace have endeavoured to repreſent th,VG,lex,other_prep,bare,G1,M,52
118668,PW1,1647,prose,"e altering or repealing of all ſuch publike Laws and Statutes as ſhal be held prejudiciall , and the", paſſing ,"of all ſuch New Laws and Statutes as ſhal be judged neceſſary and beneficial for our people , and pr",NG,lex,other,the,G1,M,47
16069,HP1,1636,letters," name of J_SUS , or doing honour to him in his ho_y Sacrament ; those who have kept their hands from", paying ,"their Duties to the Priest ; their eyes from being defiled with looking on prohibited vestments , su",VG,lex,other_prep,bare,G1,M,37
53383,FG2,1688,prose,"but now once ( mark once ) hath he appeared to put away Sin by the Sacrifice of himſelf , and not by", offering ,"or ſacrificing of himſelf often ; for as it is ſaid , Chriſt having ſomewhat to offer , that is , he",NG,lex,by,bare,G2,M,64
3747,HP1,1647,prose,"e himself as much defrauded of his expectation , as if there was : And when he finds that instead of", paying ,"no Tithes at all , he is to pay a valuable consideration in money for them , will think himself so f",VG,lex,other_prep,bare,G1,M,48
113512,HP1,1647,prose,"mſelf as much defrauded of his expectation , as if there was : and when he findes , that in ſtead of", paying ,"no Tithes at all , he is to pay a valuable conſideration in money for them , will think himſelf ſo f",VG,lex,of,bare,G1,M,48
3531,HP1,1647,prose,"f Anagram . For though I was then sequestred from my Church - preferments , in a condition rather of", paying ,"than receiving Tithes , and consequently could have no Self - ends in it , as the case then stood : ",VG,lex,of,bare,G1,M,48
3534,HP1,1647,prose,"not any one which hath been cherished with more endearments , than a persuasion put into them of not", paying ,"Tithes : Partly , because it carrieth no small shew of profit with it , but principally , as it seem",VG,lex,of,bare,G1,M,48
113301,HP1,1647,prose,"not any one which hath been cheriſhed with more endeerments , then a perſwaſion put into them of not", paying ,"Tithes : partly , becauſe it carrieth no ſmall ſhew of profit with it , but principally as it ſeemes",VG,lex,of,bare,G1,M,48
36479,BRB2,1648,prose,"werful Command , Let there be light , gave that bright Creature an Exiſtence , to make it capable of", paying ,"him an Obedience . Let not then Tasks above the forces of our Nature , diſanimate thoſe that may exp",VG,lex,of,bare,G2,M,21
122,FG2,1672,prose,"have another to oppress or exact on him , he not doing so to any other , thereby the Royal Law in so", doing ,"is kept ; or if he would not have any man to abuse , kill , or wound him , he not doing so to anothe",VG,light,in,bare,G2,M,48
169,FG2,1672,prose,"though they do profess God , yet they destroy Man , who is made in the similitude of God , and in so", doing ,"they would destroy God , if they could : For , as it is said , he that hates his Brother is a Mansla",VG,light,in,bare,G2,M,48
29610,FG2,1656,prose,"oned at York till he died for not paying tythes ; prisoned another to death by Priest Shaw , for not", paying ,"him tythes . Now if these things doe not shame all Christian Magistrates and Rulers , what will , th",VG,lex,for,bare,G2,M,32
29608,FG2,1656,prose,"leges at Cambridge , where they make their Ministers , have caused some to be cast in prison for not", paying ,them their tythes . Here the mother and her sons both make havock ; one was prisoned at York till he,VG,lex,for,bare,G2,M,32
29609,FG2,1656,prose,thes . Here the mother and her sons both make havock ; one was prisoned at York till he died for not, paying ,"tythes ; prisoned another to death by Priest Shaw , for not paying him tythes . Now if these things ",VG,lex,for,bare,G2,M,32
66313,MJ1,1659,prose,"priesthood , to offer up spiritual sacrifice ; it follows hence , that we are now justly exempt from", paying ,"tithes , to any who claim from Aaron , since that priesthood is in us now real , which in him was bu",VG,lex,other_prep,bare,G1,M,51
55997,FT1,1660,prose,"o whit acceptable unto him , if they do not also endeavour to keep his Commandements . It is the due", paying ,"of Gods QUIT - RENTS , which he expecteth , I mean the reallising of our gratitude unto him for his ",NG,lex,scomp,the,G1,M,52
112385,FT1,1660,prose,"s in both of them , preſerved and countenanced . That a fitting and ſpeedy courſe be taken , for the", paying ,"and diſcharging the Arrears of ſuch Officers and Soldiers as ſubmit to Authority of Parliament , and",VG,lex,for,the,G1,M,52
106928,TJ1,1661,prose,"atsoever : and God will bear you out . 4 . When you teach your people any part of their duty , as in", paying ,"their debts , their tythes and offerings , in giving due reverence and religious regards , diminish ",VG,lex,in,bare,G1,M,48
985,FG2,1662,prose,"ions , and since to the Papists , in which so many thousands suffered for meeting together , for not", paying ,"Tythes , and for not swearing , and not yielding to their Principles and practice that persecuted th",VG,lex,for,bare,G2,M,38
82723,BRG2,1662,prose,"gs : for since they call his sacred Majesties mercy an injustice , they may at the same rate decline", paying ,Acknowledgments for his condescentions to them . Having thus proved that the Peace was broken by the,VG,lex,object,bare,G2,M,41
53476,FG2,1663,prose,ention of Tythes among the Chriſtians for ſeveral hundred years after Chriſt ? and was not the firſt, paying ,"of them in England , for praying of peoples Souls out of Purgatory ? IX . And hath not Chriſt ſaid t",NG,lex,scomp,the,G2,M,39
94144,PT2,1670,prose,"of our lives , for the paying unto Nature her common Debt ; but by the laying of them down , for the", paying ,to our Saviour our Debt of Grace . And as we may help to shame our selves into a love of the Lord Ie,VG,lex,for,the,G2,M,48
94142,PT2,1670,prose,"utions , whensoever he shall call , or expose us to them ; not by the leaving of our lives , for the", paying ,"unto Nature her common Debt ; but by the laying of them down , for the paying to our Saviour our Deb",VG,lex,for,the,G2,M,48
278,FG2,1672,prose,", who profess the Gospel , and others do the same , who may be ready to find Fault with the Jews for", doing ,"it ? So both you and them have cast the Law of God behind your backs , which ( I say ) is holy , jus",VG,light,for,bare,G2,M,48
349,FG2,1672,prose," the Principle of God in themselves , by which they might come to the Royal Law of God ; namely , In", doing ,"to others as , &c. then all these peevish religions , and the Makers and Upholders of them , would q",VG,light,in,bare,G2,M,48
216,FG2,1672,prose,"stles , and Bryars , are such as have not the least Practice of the Royal Law of God among them , in", doing ,"unto all as they would have all men do unto them . But yet this denotes , that there was something i",VG,light,in,bare,G2,M,48
327,FG2,1672,prose,"ress his Law , and lose the true Weight and Measure , whereby they come short of their Duty , In not", doing ,unto others as they would have others do to them . Now all Magistrates and Princes in the whole Worl,VG,light,in,bare,G2,M,48
2425,BRB2,1675,prose,"hem with the Authorities wont to be employ'd by Preachers , is improper , since they are so far from", paying ,"any respect to the venerable Fathers of the Church , that they slight the generality of the Heathen ",VG,lex,other_prep,bare,G2,M,48
412,FG2,1683,prose,"and little Children ; Then Persecution will cease for not taking Oathes , and Swearing , and for not", Paying ,"of Tythes , and for not going to the Worship at Temples made with hands ; and then Christs Doctrine ",NG,lex,for,bare,G2,M,59
